category,departure_date,departure_time,from_city,from_station,num_passengers,price,to_city,to_station,additional_luggage
direct,3/1/2019,15:30,Long Beach,Downtown Station,,48,San Francisco,Transbay Terminal,
direct,3/1/2019,16:40,Long Beach,Downtown Station,,51,San Francisco,Transbay Terminal,
direct,3/1/2019,19:20,Long Beach,Downtown Station,,48,San Francisco,Transbay Terminal,
direct,3/1/2019,7:30,Seattle,Westlake Station,,31,Portland,SW Arthur & 1st,
direct,3/1/2019,9:00,Seattle,Westlake Station,,29,Portland,SW Arthur & 1st,
direct,3/1/2019,9:20,Seattle,Westlake Station,,27,Portland,SW Arthur & 1st,
direct,3/1/2019,9:30,Seattle,Westlake Station,,34,Portland,SW Arthur & 1st,
direct,3/1/2019,9:50,Seattle,Westlake Station,,35,Portland,SW Arthur & 1st,
direct,3/1/2019,12:10,Seattle,Westlake Station,,26,Portland,SW Arthur & 1st,
direct,3/1/2019,12:20,Seattle,Westlake Station,,27,Portland,SW Arthur & 1st,
direct,3/1/2019,18:30,Seattle,Westlake Station,,27,Portland,SW Arthur & 1st,
direct,3/10/2019,7:30,Seattle,Westlake Station,,30,Portland,SW Arthur & 1st,
direct,3/10/2019,9:00,Seattle,Westlake Station,,36,Portland,SW Arthur & 1st,
direct,3/10/2019,9:20,Seattle,Westlake Station,,28,Portland,SW Arthur & 1st,
direct,3/10/2019,9:30,Seattle,Westlake Station,,33,Portland,SW Arthur & 1st,
direct,3/10/2019,9:50,Seattle,Westlake Station,,31,Portland,SW Arthur & 1st,
direct,3/10/2019,12:10,Seattle,Westlake Station,,29,Portland,SW Arthur & 1st,
direct,3/10/2019,12:20,Seattle,Westlake Station,,31,Portland,SW Arthur & 1st,
direct,3/10/2019,18:30,Seattle,Westlake Station,,30,Portland,SW Arthur & 1st,
direct,3/10/2019,7:00,Portland,SW Arthur & 1st,,32,Seattle,Westlake Station,
direct,3/10/2019,11:20,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,
direct,3/10/2019,11:50,Portland,SW Arthur & 1st,,31,Seattle,Westlake Station,
direct,3/10/2019,12:20,Portland,SW Arthur & 1st,,34,Seattle,Westlake Station,
direct,3/10/2019,12:30,Portland,SW Arthur & 1st,,29,Seattle,Westlake Station,
direct,3/10/2019,12:40,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,
direct,3/10/2019,16:10,Portland,SW Arthur & 1st,,27,Seattle,Westlake Station,
direct,3/10/2019,17:30,Portland,SW Arthur & 1st,,32,Seattle,Westlake Station,
direct,3/10/2019,18:30,Portland,SW Arthur & 1st,,33,Seattle,Westlake Station,
direct,3/10/2019,19:00,Portland,SW Arthur & 1st,,33,Seattle,Westlake Station,
direct,3/7/2019,9:10,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/7/2019,9:20,San Diego,El Cajon Bus Stop,,23,Los Angeles,North Hollywood Station,
direct,3/7/2019,14:20,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/7/2019,16:00,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/7/2019,16:10,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/7/2019,16:40,San Diego,El Cajon Bus Stop,,23,Los Angeles,North Hollywood Station,
direct,3/7/2019,17:10,San Diego,El Cajon Bus Stop,,24,Los Angeles,North Hollywood Station,
direct,3/7/2019,17:20,San Diego,El Cajon Bus Stop,,25,Los Angeles,North Hollywood Station,
direct,3/7/2019,17:30,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/7/2019,18:10,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/7/2019,6:50,Los Angeles,North Hollywood Station,,30,San Diego,El Cajon Bus Stop,
direct,3/7/2019,8:10,Los Angeles,North Hollywood Station,,26,San Diego,El Cajon Bus Stop,
direct,3/7/2019,8:50,Los Angeles,North Hollywood Station,,27,San Diego,El Cajon Bus Stop,
direct,3/7/2019,10:30,Los Angeles,North Hollywood Station,,26,San Diego,El Cajon Bus Stop,
direct,3/7/2019,10:40,Los Angeles,North Hollywood Station,,25,San Diego,El Cajon Bus Stop,
direct,3/7/2019,11:10,Los Angeles,North Hollywood Station,,26,San Diego,El Cajon Bus Stop,
direct,3/7/2019,12:10,Los Angeles,North Hollywood Station,,29,San Diego,El Cajon Bus Stop,
direct,3/7/2019,13:20,Los Angeles,North Hollywood Station,,26,San Diego,El Cajon Bus Stop,
direct,3/7/2019,14:00,Los Angeles,North Hollywood Station,,28,San Diego,El Cajon Bus Stop,
direct,3/7/2019,14:30,Los Angeles,North Hollywood Station,,25,San Diego,El Cajon Bus Stop,
direct,3/2/2019,7:40,Sacramento,65th Light Rail Station,,46,Los Angeles,North Hollywood Station,
direct,3/2/2019,9:40,Sacramento,65th Light Rail Station,,50,Los Angeles,North Hollywood Station,
direct,3/2/2019,13:20,Sacramento,65th Light Rail Station,,52,Los Angeles,North Hollywood Station,
direct,3/2/2019,6:20,Philadelphia,10th and Filbert,,25,Washington,Silver Spring Bus Stop,
direct,3/2/2019,10:00,Philadelphia,10th and Filbert,,30,Washington,Silver Spring Bus Stop,
direct,3/2/2019,11:10,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/2/2019,14:30,Philadelphia,10th and Filbert,,33,Washington,Silver Spring Bus Stop,
direct,3/2/2019,14:40,Philadelphia,10th and Filbert,,31,Washington,Silver Spring Bus Stop,
direct,3/2/2019,17:10,Philadelphia,10th and Filbert,,30,Washington,Silver Spring Bus Stop,
direct,3/2/2019,18:50,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/2/2019,19:20,Philadelphia,10th and Filbert,,27,Washington,Silver Spring Bus Stop,
direct,3/3/2019,6:20,Philadelphia,10th and Filbert,,27,Washington,Silver Spring Bus Stop,
direct,3/3/2019,10:00,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/3/2019,11:10,Philadelphia,10th and Filbert,,30,Washington,Silver Spring Bus Stop,
direct,3/3/2019,14:30,Philadelphia,10th and Filbert,,28,Washington,Silver Spring Bus Stop,
direct,3/3/2019,14:40,Philadelphia,10th and Filbert,,27,Washington,Silver Spring Bus Stop,
direct,3/3/2019,17:10,Philadelphia,10th and Filbert,,30,Washington,Silver Spring Bus Stop,
direct,3/3/2019,18:50,Philadelphia,10th and Filbert,,31,Washington,Silver Spring Bus Stop,
direct,3/3/2019,19:20,Philadelphia,10th and Filbert,,29,Washington,Silver Spring Bus Stop,
direct,3/2/2019,9:10,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/2/2019,9:20,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/2/2019,14:20,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/2/2019,16:00,San Diego,El Cajon Bus Stop,,29,Los Angeles,North Hollywood Station,
direct,3/2/2019,16:10,San Diego,El Cajon Bus Stop,,22,Los Angeles,North Hollywood Station,
direct,3/2/2019,16:40,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/2/2019,17:10,San Diego,El Cajon Bus Stop,,24,Los Angeles,North Hollywood Station,
direct,3/2/2019,17:20,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/2/2019,17:30,San Diego,El Cajon Bus Stop,,28,Los Angeles,North Hollywood Station,
direct,3/2/2019,18:10,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/11/2019,7:30,Seattle,Westlake Station,,30,Portland,SW Arthur & 1st,
direct,3/11/2019,9:00,Seattle,Westlake Station,,30,Portland,SW Arthur & 1st,
direct,3/11/2019,9:20,Seattle,Westlake Station,,29,Portland,SW Arthur & 1st,
direct,3/11/2019,9:30,Seattle,Westlake Station,,29,Portland,SW Arthur & 1st,
direct,3/11/2019,9:50,Seattle,Westlake Station,,26,Portland,SW Arthur & 1st,
direct,3/11/2019,12:10,Seattle,Westlake Station,,29,Portland,SW Arthur & 1st,
direct,3/11/2019,12:20,Seattle,Westlake Station,,29,Portland,SW Arthur & 1st,
direct,3/11/2019,18:30,Seattle,Westlake Station,,28,Portland,SW Arthur & 1st,
direct,3/11/2019,6:10,Seattle,Westlake Station,,29,Vancouver,Pacific Central Station,
direct,3/11/2019,7:20,Seattle,Westlake Station,,23,Vancouver,Pacific Central Station,
direct,3/11/2019,8:00,Seattle,Westlake Station,,28,Vancouver,Pacific Central Station,
direct,3/11/2019,8:50,Seattle,Westlake Station,,30,Vancouver,Pacific Central Station,
direct,3/11/2019,11:10,Seattle,Westlake Station,,30,Vancouver,Pacific Central Station,
direct,3/11/2019,12:00,Seattle,Westlake Station,,26,Vancouver,Pacific Central Station,
direct,3/11/2019,12:20,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/11/2019,15:20,Seattle,Westlake Station,,25,Vancouver,Pacific Central Station,
direct,3/11/2019,18:10,Seattle,Westlake Station,,26,Vancouver,Pacific Central Station,
direct,3/11/2019,18:20,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/9/2019,6:20,Long Beach,Downtown Station,,49,San Francisco,Transbay Terminal,
direct,3/9/2019,10:00,Long Beach,Downtown Station,,45,San Francisco,Transbay Terminal,
direct,3/9/2019,10:40,Long Beach,Downtown Station,,54,San Francisco,Transbay Terminal,
direct,3/9/2019,13:40,Long Beach,Downtown Station,,48,San Francisco,Transbay Terminal,
direct,3/9/2019,15:30,Long Beach,Downtown Station,,54,San Francisco,Transbay Terminal,
direct,3/9/2019,16:40,Long Beach,Downtown Station,,50,San Francisco,Transbay Terminal,
direct,3/9/2019,19:20,Long Beach,Downtown Station,,42,San Francisco,Transbay Terminal,
direct,3/2/2019,8:50,Anaheim,Anaheim Bus Station,,52,San Francisco,Transbay Terminal,
direct,3/2/2019,9:10,Anaheim,Anaheim Bus Station,,51,San Francisco,Transbay Terminal,
direct,3/2/2019,11:40,Anaheim,Anaheim Bus Station,,46,San Francisco,Transbay Terminal,
direct,3/2/2019,14:00,Anaheim,Anaheim Bus Station,,40,San Francisco,Transbay Terminal,
direct,3/2/2019,14:30,Anaheim,Anaheim Bus Station,,42,San Francisco,Transbay Terminal,
direct,3/2/2019,16:10,Anaheim,Anaheim Bus Station,,44,San Francisco,Transbay Terminal,
direct,3/2/2019,18:10,Anaheim,Anaheim Bus Station,,53,San Francisco,Transbay Terminal,
direct,3/2/2019,19:00,Anaheim,Anaheim Bus Station,,49,San Francisco,Transbay Terminal,
direct,3/2/2019,9:10,Anaheim,Anaheim Bus Station,,51,San Francisco,Transbay Terminal,FALSE
direct,3/11/2019,6:50,Fresno,2660 Tulare St,,41,San Diego,El Cajon Bus Stop,
direct,3/11/2019,8:20,Fresno,2660 Tulare St,,48,San Diego,El Cajon Bus Stop,
direct,3/11/2019,9:30,Fresno,2660 Tulare St,,44,San Diego,El Cajon Bus Stop,
direct,3/11/2019,13:50,Fresno,2660 Tulare St,,52,San Diego,El Cajon Bus Stop,
direct,3/11/2019,16:20,Fresno,2660 Tulare St,,51,San Diego,El Cajon Bus Stop,
direct,3/11/2019,16:30,Fresno,2660 Tulare St,,42,San Diego,El Cajon Bus Stop,
direct,3/11/2019,8:20,Fresno,2660 Tulare St,,48,San Diego,El Cajon Bus Stop,FALSE
direct,3/12/2019,7:30,San Francisco,Transbay Terminal,,52,Los Angeles,North Hollywood Station,
direct,3/12/2019,7:50,San Francisco,Transbay Terminal,,51,Los Angeles,North Hollywood Station,
direct,3/12/2019,11:20,San Francisco,Transbay Terminal,,44,Los Angeles,North Hollywood Station,
direct,3/12/2019,12:20,San Francisco,Transbay Terminal,,49,Los Angeles,North Hollywood Station,
direct,3/12/2019,13:40,San Francisco,Transbay Terminal,,47,Los Angeles,North Hollywood Station,
direct,3/12/2019,15:20,San Francisco,Transbay Terminal,,52,Los Angeles,North Hollywood Station,
direct,3/12/2019,15:30,San Francisco,Transbay Terminal,,45,Los Angeles,North Hollywood Station,
direct,3/12/2019,18:20,San Francisco,Transbay Terminal,,44,Los Angeles,North Hollywood Station,
direct,3/12/2019,18:50,San Francisco,Transbay Terminal,,56,Los Angeles,North Hollywood Station,
direct,3/12/2019,7:50,San Francisco,Transbay Terminal,,51,Los Angeles,North Hollywood Station,FALSE
direct,3/14/2019,6:00,New York,Penn Station,,34,Washington,Silver Spring Bus Stop,
direct,3/14/2019,6:20,New York,Penn Station,,35,Washington,Silver Spring Bus Stop,
direct,3/14/2019,6:50,New York,Penn Station,,33,Washington,Silver Spring Bus Stop,
direct,3/14/2019,7:40,New York,Penn Station,,38,Washington,Silver Spring Bus Stop,
direct,3/14/2019,7:50,New York,Penn Station,,41,Washington,Silver Spring Bus Stop,
direct,3/14/2019,10:10,New York,Penn Station,,39,Washington,Silver Spring Bus Stop,
direct,3/14/2019,14:40,New York,Penn Station,,38,Washington,Silver Spring Bus Stop,
direct,3/14/2019,17:20,New York,Penn Station,,30,Washington,Silver Spring Bus Stop,
direct,3/14/2019,6:50,New York,Penn Station,,33,Washington,Silver Spring Bus Stop,FALSE
direct,3/5/2019,6:00,San Francisco,Transbay Terminal,,22,Sacramento,65th Light Rail Station,
direct,3/5/2019,8:10,San Francisco,Transbay Terminal,,23,Sacramento,65th Light Rail Station,
direct,3/5/2019,9:00,San Francisco,Transbay Terminal,,23,Sacramento,65th Light Rail Station,
direct,3/5/2019,9:10,San Francisco,Transbay Terminal,,21,Sacramento,65th Light Rail Station,
direct,3/5/2019,9:40,San Francisco,Transbay Terminal,,24,Sacramento,65th Light Rail Station,
direct,3/5/2019,10:10,San Francisco,Transbay Terminal,,21,Sacramento,65th Light Rail Station,
direct,3/5/2019,11:50,San Francisco,Transbay Terminal,,22,Sacramento,65th Light Rail Station,
direct,3/5/2019,13:50,San Francisco,Transbay Terminal,,26,Sacramento,65th Light Rail Station,
direct,3/5/2019,14:20,San Francisco,Transbay Terminal,,25,Sacramento,65th Light Rail Station,
direct,3/5/2019,15:50,San Francisco,Transbay Terminal,,22,Sacramento,65th Light Rail Station,
direct,3/5/2019,6:00,San Francisco,Transbay Terminal,,22,Sacramento,65th Light Rail Station,FALSE
direct,3/1/2019,10:50,Las Vegas,Union Plaza,,41,San Diego,El Cajon Bus Stop,
direct,3/1/2019,10:50,Las Vegas,Union Plaza,,41,San Diego,El Cajon Bus Stop,FALSE
direct,3/13/2019,6:50,Los Angeles,North Hollywood Station,,34,San Diego,El Cajon Bus Stop,TRUE
direct,3/6/2019,6:20,Long Beach,Downtown Station,,52,San Francisco,Transbay Terminal,
direct,3/6/2019,10:00,Long Beach,Downtown Station,,40,San Francisco,Transbay Terminal,
direct,3/6/2019,10:40,Long Beach,Downtown Station,,40,San Francisco,Transbay Terminal,
direct,3/6/2019,13:40,Long Beach,Downtown Station,,54,San Francisco,Transbay Terminal,
direct,3/6/2019,15:30,Long Beach,Downtown Station,,50,San Francisco,Transbay Terminal,
direct,3/6/2019,16:40,Long Beach,Downtown Station,,41,San Francisco,Transbay Terminal,
direct,3/6/2019,19:20,Long Beach,Downtown Station,,46,San Francisco,Transbay Terminal,
direct,3/6/2019,6:20,Long Beach,Downtown Station,,52,San Francisco,Transbay Terminal,FALSE
direct,3/11/2019,7:40,Sacramento,65th Light Rail Station,,48,Los Angeles,North Hollywood Station,
direct,3/11/2019,9:40,Sacramento,65th Light Rail Station,,50,Los Angeles,North Hollywood Station,
direct,3/11/2019,13:20,Sacramento,65th Light Rail Station,,43,Los Angeles,North Hollywood Station,
direct,3/11/2019,7:40,Sacramento,65th Light Rail Station,,56,Los Angeles,North Hollywood Station,TRUE
direct,3/2/2019,6:00,Los Angeles,North Hollywood Station,,13,Anaheim,Anaheim Bus Station,
direct,3/2/2019,6:40,Los Angeles,North Hollywood Station,,14,Anaheim,Anaheim Bus Station,
direct,3/2/2019,9:20,Los Angeles,North Hollywood Station,,11,Anaheim,Anaheim Bus Station,
direct,3/2/2019,10:40,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/2/2019,11:30,Los Angeles,North Hollywood Station,,13,Anaheim,Anaheim Bus Station,
direct,3/2/2019,14:00,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/2/2019,14:50,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/2/2019,15:00,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/2/2019,15:30,Los Angeles,North Hollywood Station,,12,Anaheim,Anaheim Bus Station,
direct,3/2/2019,15:40,Los Angeles,North Hollywood Station,,11,Anaheim,Anaheim Bus Station,
direct,3/2/2019,6:00,Los Angeles,North Hollywood Station,,13,Anaheim,Anaheim Bus Station,FALSE
direct,3/1/2019,6:20,Fresno,2660 Tulare St,,31,Sacramento,65th Light Rail Station,
direct,3/1/2019,9:20,Fresno,2660 Tulare St,,34,Sacramento,65th Light Rail Station,
direct,3/1/2019,11:30,Fresno,2660 Tulare St,,31,Sacramento,65th Light Rail Station,
direct,3/1/2019,13:10,Fresno,2660 Tulare St,,36,Sacramento,65th Light Rail Station,
direct,3/1/2019,14:00,Fresno,2660 Tulare St,,32,Sacramento,65th Light Rail Station,
direct,3/1/2019,16:10,Fresno,2660 Tulare St,,30,Sacramento,65th Light Rail Station,
direct,3/1/2019,6:20,Fresno,2660 Tulare St,,31,Sacramento,65th Light Rail Station,FALSE
direct,3/4/2019,6:00,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/4/2019,6:20,Long Beach,Downtown Station,,13,Los Angeles,North Hollywood Station,
direct,3/4/2019,6:50,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/4/2019,8:10,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/4/2019,8:20,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/4/2019,9:40,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/4/2019,9:50,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/4/2019,11:00,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/4/2019,12:20,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/4/2019,13:00,Long Beach,Downtown Station,,10,Los Angeles,North Hollywood Station,
direct,3/4/2019,6:00,Long Beach,Downtown Station,,20,Los Angeles,North Hollywood Station,TRUE
direct,3/3/2019,7:50,San Francisco,Transbay Terminal,,50,Las Vegas,Union Plaza,
direct,3/3/2019,9:30,San Francisco,Transbay Terminal,,53,Las Vegas,Union Plaza,
direct,3/3/2019,13:30,San Francisco,Transbay Terminal,,53,Las Vegas,Union Plaza,
direct,3/3/2019,15:30,San Francisco,Transbay Terminal,,49,Las Vegas,Union Plaza,
direct,3/3/2019,17:40,San Francisco,Transbay Terminal,,62,Las Vegas,Union Plaza,
direct,3/3/2019,19:00,San Francisco,Transbay Terminal,,49,Las Vegas,Union Plaza,
direct,3/3/2019,7:50,San Francisco,Transbay Terminal,,50,Las Vegas,Union Plaza,FALSE
direct,3/1/2019,9:00,Philadelphia,10th and Filbert,,23,New York,Penn Station,
direct,3/1/2019,10:10,Philadelphia,10th and Filbert,,21,New York,Penn Station,
direct,3/1/2019,12:30,Philadelphia,10th and Filbert,,21,New York,Penn Station,
direct,3/1/2019,13:10,Philadelphia,10th and Filbert,,26,New York,Penn Station,
direct,3/1/2019,13:50,Philadelphia,10th and Filbert,,23,New York,Penn Station,
direct,3/1/2019,18:00,Philadelphia,10th and Filbert,,23,New York,Penn Station,
direct,3/1/2019,6:20,Washington,Silver Spring Bus Stop,,40,New York,Penn Station,
direct,3/1/2019,12:10,Washington,Silver Spring Bus Stop,,39,New York,Penn Station,
direct,3/1/2019,13:30,Washington,Silver Spring Bus Stop,,38,New York,Penn Station,
direct,3/1/2019,15:50,Washington,Silver Spring Bus Stop,,36,New York,Penn Station,
direct,3/1/2019,17:00,Washington,Silver Spring Bus Stop,,34,New York,Penn Station,
direct,3/1/2019,18:10,Washington,Silver Spring Bus Stop,,40,New York,Penn Station,
direct,3/1/2019,19:10,Washington,Silver Spring Bus Stop,,32,New York,Penn Station,
direct,3/1/2019,6:20,Washington,Silver Spring Bus Stop,,40,New York,Penn Station,FALSE
direct,3/10/2019,6:50,Los Angeles,North Hollywood Station,,27,San Diego,El Cajon Bus Stop,
direct,3/10/2019,8:10,Los Angeles,North Hollywood Station,,26,San Diego,El Cajon Bus Stop,
direct,3/10/2019,8:50,Los Angeles,North Hollywood Station,,28,San Diego,El Cajon Bus Stop,
direct,3/10/2019,10:30,Los Angeles,North Hollywood Station,,24,San Diego,El Cajon Bus Stop,
direct,3/10/2019,10:40,Los Angeles,North Hollywood Station,,30,San Diego,El Cajon Bus Stop,
direct,3/10/2019,11:10,Los Angeles,North Hollywood Station,,26,San Diego,El Cajon Bus Stop,
direct,3/10/2019,12:10,Los Angeles,North Hollywood Station,,22,San Diego,El Cajon Bus Stop,
direct,3/10/2019,13:20,Los Angeles,North Hollywood Station,,26,San Diego,El Cajon Bus Stop,
direct,3/10/2019,14:00,Los Angeles,North Hollywood Station,,25,San Diego,El Cajon Bus Stop,
direct,3/10/2019,14:30,Los Angeles,North Hollywood Station,,26,San Diego,El Cajon Bus Stop,
direct,3/10/2019,6:50,Los Angeles,North Hollywood Station,,35,San Diego,El Cajon Bus Stop,TRUE
