location,number_of_rooms,phone_number,place_name,price_per_night,smoking_allowed,star_rating,street_address,check_in_date,stay_length
Sacramento,,+1 916-441-1200,Hawthorn Suites By Wyndham Sacramento,144,FALSE,3,321 Bercut Drive,,
Sacramento,,+1 916-568-5400,Hilton Garden Inn Sacramento/South Natomas,63,FALSE,3,2540 Venture Oaks Way,,
Sacramento,,+1 916-922-4700,Hilton Sacramento Arden West,216,FALSE,3,2200 Harvard Street,,
Sacramento,,+1 916-446-0100,Holiday Inn Sacramento Downtown - Arena,243,FALSE,3,300 J Street,,
Sacramento,,+1 916-263-9510,Homewood Suites By Hilton Sacramento Airport-Natomas,156,TRUE,3,3001 Advantage Way,,
London,,+44 20 7402 0281,Abbey Court Hotel (Hyde Park),324,TRUE,3,Sussex Gardens,,
London,,+44 20 8563 8692,Abercorn House,78,FALSE,1,28-30 Bute Gardens,,
London,,+44 20 7613 9800,Ace Hotel London,396,FALSE,4,100 Shoreditch High Street,,
London,,+44 20 7523 5052,Amba Hotel Charing Cross,324,FALSE,4,Strand,,
London,,+44 20 7693 5400,Ambassadors Bloomsbury Hotel,408,FALSE,4,12 Upper Woburn Place,,
Los Angeles,,+1 323-852-7000,Ac Hotel By Marriott Beverly Hills,198,FALSE,3,6399 Wilshire Boulevard,,
Los Angeles,,+1 323-469-2500,Banana Bungalow Hollywood,105,TRUE,1,"5920 Hollywood Boulevard, Hollywood, California 90028, United States",,
Los Angeles,,+1 818-765-2900,Best Western Burbank Airport Inn,243,FALSE,3,"7615 Lankershim Boulevard, North Hollywood, California 91605, United States",,
Los Angeles,,+1 310-553-6561,Beverly Hills Marriott,420,FALSE,4,1150 South Beverly Drive,,
Nairobi,,+254 709 716000,Azure Hotel Nairobi Westlands,125,TRUE,5,"Lantana Road, Kenya",,
Nairobi,,+254 20 5147500,Ibis Styles Hotel Westlands Nairobi,102,TRUE,3,"Ibis Styles Hotel Westlands, Kenya",,
Nairobi,,+254 20 3200000,Intercontinental Nairobi,330,TRUE,5,City-Hall Way,,
Nairobi,,+254 709 810000,"Radisson Blu Hotel, Nairobi Upper Hill",125,FALSE,5,Elgon Road,,
Paris,,+33 1 40 04 43 50,Citadines Bastille Gare De Lyon (Apart Hotel Paris),114,TRUE,3,"18 Rue de Chaligny, 75012",,
Paris,,+33 1 53 90 38 00,Citadines Didot Montparnasse Paris (Apart Hotel Paris),234,TRUE,3,"94 Rue Didot, 75014",,
Paris,,+33 1 43 13 85 00,Citadines Place D'Italie Paris (Apart Hotel Paris),204,FALSE,3,"18 Place d'Italie, 75013",,
Paris,,+33 1 55 28 08 20,Citadines RePublique Paris (Apart Hotel Paris),216,TRUE,3,"75 bis Avenue Parmentier, 75011",,
Paris,,+33 1 56 90 70 00,Citadines TrocadeRo Paris (Apart Hotel Paris),207,TRUE,3,"29 Rue Saint-Didier, 75116",,
Paris,,+33 1 47 63 65 30,Courcelles Etoile,234,TRUE,3,"184 Rue de Courcelles, 75017",,
Paris,,+33 1 47 34 07 44,Europe Hotel Paris Eiffel,132,TRUE,3,"103 Boulevard de Grenelle, 75015",,
San Diego,,+1 619-881-6200,Comfort Inn & Suites San Diego - Zoo Seaworld Area,78,FALSE,3,2485 Hotel Circle Place,,
San Diego,,+1 619-221-1900,Courtyard By Marriott San Diego Airport/Liberty Station,108,FALSE,3,2592 Laning Road,,
San Diego,,+1 858-573-0700,Courtyard By Marriott San Diego Central,138,FALSE,3,8651 Spectrum Center Boulevard,,
San Diego,,+1 619-446-3000,Courtyard By Marriott San Diego Downtown,297,FALSE,3,530 Broadway,,
Los Angeles,,+1 323-844-6417,Dream Hollywood,148,TRUE,4,"6417 Selma Avenue, Hollywood, CA 90028, USA",,
Los Angeles,,+1 213-612-0021,Freehand Los Angeles,372,TRUE,4,416 West 8th Street,,
Los Angeles,,+1 323-850-0536,Highland Gardens Hotel,192,TRUE,2,7047 Franklin Avenue,,
Los Angeles,,+1 213-624-0000,Hilton Checkers Los Angeles,140,TRUE,4,535 South Grand Avenue,,
Los Angeles,,+1 310-410-4000,Hilton Los Angeles Airport,296,TRUE,4,5711 West Century Boulevard,,
Los Angeles,,+1 323-850-6464,Hollywood Celebrity Hotel,42,TRUE,2,1775 Orchid Avenue,,
Los Angeles,,+1 310-215-3300,Homewood Suites By Hilton Los Angeles International Airport,225,TRUE,3,6151 West Century Boulevard,,
Los Angeles,,+1 310-821-2557,Inn At Venice Beach,234,TRUE,3,"327 West Washington Boulevard, Venice, California 90291, United States",,
New York,,+1 212-252-9090,Aka Wall Street,384,TRUE,4,84 William Street,,
New York,,+1 212-806-7000,Arlo Nomad,132,TRUE,4,11 East 31st Street,,
New York,,+1 212-790-8800,Baccarat Hotel,140,TRUE,5,28 West 53rd Street,,
Seattle,,+1 206-464-1980,Crowne Plaza Seattle Downtown,112,FALSE,4,1113 6th Avenue,,
Seattle,,+1 206-774-1234,Grand Hyatt Seattle,252,FALSE,4,721 Pine Street,,
Seattle,,+1 206-448-8600,Hotel Andra,372,FALSE,4,2000 4th Avenue,,
Seattle,,+1 206-695-1234,Hyatt At Olive 8,396,FALSE,4,1635 8th Avenue,,
Seattle,,+1 206-443-3600,Inn At The Market,360,FALSE,4,86 Pine Street,,
Seattle,,+1 206-624-4844,Kimpton Alexis Hotel,100,FALSE,4,1007 1st Avenue,,
Seattle,,+1 206-621-1770,Kimpton Hotel Monaco Seattle,348,FALSE,4,1101 4th Avenue,,
Seattle,,+1 206-624-8000,Kimpton Hotel Vintage Seattle,312,FALSE,4,1100 5th Avenue,,
Seattle,,+1 206-957-1000,"Loews Hotel 1000, Seattle",336,FALSE,4,1000 1st Avenue,,
Seattle,,+1 206-971-8000,Motif Seattle,136,FALSE,4,1415 5th Avenue,,
Seattle,,+1 206-464-1980,Crowne Plaza Seattle Downtown,288,FALSE,4,1113 6th Avenue,,
Seattle,,+1 206-624-4844,Kimpton Alexis Hotel,444,FALSE,4,1007 1st Avenue,,
Seattle,,+1 206-448-4721,Ace Hotel Seattle,126,FALSE,2,2423 1st Avenue,,
Seattle,,+1 206-529-3700,Belltown Inn,174,FALSE,2,2301 3rd Avenue,,
Seattle,,+1 206-365-8100,Extended Stay America - Seattle - Northgate,70,TRUE,2,13300 Stone Avenue North,,
Seattle,,+1 206-448-4721,Ace Hotel Seattle,56,FALSE,2,2423 1st Avenue,,
Seattle,,+1 206-448-4721,Ace Hotel Seattle,138,FALSE,2,2423 1st Avenue,,
New York,,+1 212-226-6400,Crosby Street Hotel,140,FALSE,5,79 Crosby Street,,
New York,,+1 646-880-1999,Four Seasons Hotel New York Downtown,175,TRUE,5,27 Barclay Street,,
New York,,+1 212-759-4100,Loews Regency New York,200,TRUE,5,540 Park Avenue,,
New York,,+1 212-804-8880,Mondrian Park Avenue,555,FALSE,5,444 Park Avenue South,,
New York,,+1 646-774-1234,Park Hyatt New York,450,FALSE,5,153 West 57th Street,,
New York,,+1 212-744-1600,"The Carlyle, A Rosewood Hotel",345,FALSE,5,35 East 76th Street,,
New York,,+1 212-764-6200,"The Chatwal, A Luxury Collection Hotel, New York City",435,FALSE,5,130 West 44th Street,,
New York,,+1 347-696-2500,1 Hotel Brooklyn Bridge,210,TRUE,5,"60 Furman Street, Brooklyn",,
London,,+44 20 7493 4545,45 Park Lane,585,FALSE,5,45 Park Lane,,
San Diego,,+1 858-488-0551,Bahia Resort Hotel,114,FALSE,3,998 West Mission Bay Drive,,
London,,+44 20 7834 3077,Astor Victoria Hostel,72,FALSE,1,"Victoria Hotel, 71 Belgrave Road",,
London,,+44 20 7706 9911,Easyhotel London Paddington,99,FALSE,1,10 Norfolk Place,,
London,,+44 20 7229 0000,Smart Hyde Park Inn Hostel,81,FALSE,1,48-50 Inverness Terrace,,
London,,+44 20 7581 0103,Astor Hyde Park Hostel,75,FALSE,1,191 Queen's Gate,,
San Francisco,,+1 415-673-3277,Amsterdam Hostel San Francisco,54,FALSE,1,749 Taylor Street,,
San Francisco,,+1 415-563-0800,Argonaut Hotel,208,FALSE,4,495 Jefferson Street,,
San Francisco,,+1 415-621-8212,Beck'S Motor Lodge,132,FALSE,2,2222 Market Street,,
San Francisco,,+1 415-626-6103,Bei Hotel San Francisco,198,TRUE,3,50 8th Street,,
San Francisco,,+1 415-673-2600,Beresford Arms Hotel,207,FALSE,3,701 Post Street,,
San Francisco,,+1 415-287-3657,Calista Organic Hotel,66,TRUE,3,1485 Bush Street,,
San Francisco,,+1 415-552-7100,Casa Loma Hotel,52,FALSE,2,610 Fillmore Street,,
San Francisco,,+1 415-362-2004,Chancellor Hotel On Union Square,189,FALSE,3,433 Powell Street,,
San Francisco,,+1 415-563-5600,Chelsea,228,FALSE,2,2095 Lombard Street,,
San Francisco,,+1 415-928-5000,Comfort Inn By The Bay,88,FALSE,2,2775 Van Ness Avenue,,
San Francisco,,+1 415-882-1300,Harbor Court Hotel,104,FALSE,4,165 Steuart Street,,
San Francisco,,+1 877-828-4478,Hotel G,312,TRUE,4,386 Geary Street,,
San Francisco,,+1 415-885-2500,Hotel Spero,384,FALSE,4,405 Taylor Street,,
San Francisco,,+1 415-200-4977,Hotel Via,444,TRUE,4,138 King Street,,
San Francisco,,+1 415-348-1111,Hotel Zelos San Francisco,144,FALSE,4,12 4th Street,,
San Francisco,,+1 415-563-0303,Hotel Zeppelin San Francisco,336,FALSE,4,545 Post Street,,
San Francisco,,+1 415-561-1100,Hotel Zoe Fisherman'S Wharf,312,TRUE,4,425 North Point Street,,
San Francisco,,+1 415-563-1234,Hyatt Centric Fishermans Wharf San Francisco,192,FALSE,4,555 North Point Street,,
San Francisco,,+1 415-392-8000,Parc 55 San Francisco - A Hilton Hotel,420,FALSE,4,55 Cyril Magnin Street,,
San Francisco,,+1 415-563-0800,Argonaut Hotel,296,FALSE,4,495 Jefferson Street,,
San Francisco,,+1 415-563-0800,Argonaut Hotel,396,FALSE,4,495 Jefferson Street,,
London,,+44 20 7613 9800,Ace Hotel London,232,FALSE,4,100 Shoreditch High Street,,
London,,+44 20 7613 9800,Ace Hotel London,360,FALSE,4,100 Shoreditch High Street,,
Kuala Lumpur,,+60 3-9226 3466,City Comfort Hotel,102,TRUE,3,"22, Lorong Thambi 2, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2030 1888,Cosmo Hotel Kuala Lumpur,192,FALSE,3,"13, 15, Leboh Ampang, City Centre, 50050",,
Kuala Lumpur,,+60 3-2028 8888,Holiday Inn Express Kuala Lumpur City Centre,234,FALSE,3,"84, Jalan Raja Chulan, 50200 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2078 6666,Hotel 99 - Chinatown Kuala Lumpur,81,FALSE,3,"44A &, 44B, Jalan Pudu, Bukit Bintang, 55100",,
Kuala Lumpur,,+60 3-2143 7000,Hotel Capitol Kuala Lumpur,168,TRUE,3,"Jalan Bulan, off, Jalan Bukit Bintang, Bukit Bintang, 55100",,
Kuala Lumpur,,+60 3-2141 2000,Alpha Genesis Hotel,162,TRUE,3,"45, Tengkat Tong Shin, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan",,
New York,,+1 347-696-2500,1 Hotel Brooklyn Bridge,345,TRUE,5,"60 Furman Street, Brooklyn",,
New York,,+1 347-696-2500,1 Hotel Brooklyn Bridge,420,TRUE,5,"60 Furman Street, Brooklyn",,
San Diego,,+1 858-488-0551,Bahia Resort Hotel,117,FALSE,3,998 West Mission Bay Drive,,
Paris,,+33 1 44 72 42 00,Aparthotel Adagio Access Paris La Villette,105,FALSE,3,"28bis Avenue Corentin Cariou, 75019",,
Toronto,,+1 416-663-9500,Best Western Plus Toronto North York Hotel & Suites,63,FALSE,3,"50 Norfinch Drive, North York, Ontario M3N 1X1, Canada",,
Toronto,,+1 416-637-7000,Best Western Premier Toronto Airport Carlingview Hotel,93,FALSE,3,"135 Carlingview Drive, Etobicoke, Ontario M9W 5E7, Canada",,
Toronto,,+1 416-551-2800,Bisha Hotel Toronto,208,TRUE,4,80 Blue Jays Way,,
Toronto,,+1 416-362-6061,Bond Place Hotel Toronto,342,FALSE,3,65 Dundas Street East,,
Toronto,,+1 416-368-1990,Cambridge Suites Toronto,168,FALSE,4,15 Richmond Street East,,
Toronto,,+1 416-736-4700,Comfort Inn Toronto North,96,TRUE,2,"66 Norfinch Drive, North York, Ontario M3N 1X1, Canada",,
Toronto,,+1 416-675-0411,Courtyard By Marriott Toronto Airport,72,FALSE,3,"231 Carlingview Drive, Etobicoke, Ontario M9W 5E8, Canada",,
Toronto,,+1 416-924-0611,Courtyard By Marriott Toronto Downtown,204,FALSE,3,475 Yonge Street,,
Toronto,,+1 416-675-1234,Crowne Plaza Toronto Airport,84,FALSE,3,"33 Carlson Court, Etobicoke, Ontario M9W 6H5, Canada",,
Toronto,,+1 647-693-6842,Days Inn By Wyndham Toronto East Beaches,104,FALSE,2,1684 Queen Street East,,
Toronto,,+1 416-663-9500,Best Western Plus Toronto North York Hotel & Suites,99,FALSE,3,"50 Norfinch Drive, North York, Ontario M3N 1X1, Canada",,
Sydney,,+61 2 8889 7700,Alpha Hotel Eastern Creek,360,TRUE,4,"Brabham Dr and, Peter Brock Drive, Eastern Creek New South Wales 2766, Australia",,
Sydney,,+61 2 9291 1900,Apx World Square,372,TRUE,4,"2 Cunningham Street, Haymarket New South Wales 2000, Australia",,
Sydney,,+61 2 9130 7247,Beach Road Hotel,138,TRUE,2,"71 Beach Road, Bondi Beach NSW 2026, Australia",,
Sydney,,+61 2 9955 2675,Blues Point Hotel,288,TRUE,3,"116 Blues Point Road, McMahons Point New South Wales 2060, Australia",,
Sydney,,+61 132007,Breakfree On Clarence,222,TRUE,3,193-195 Clarence Street,,
Sydney,,+61 2 9284 4500,Breakfree On George,300,TRUE,4,653 George Street,,
Sydney,,+61 2 9526 1166,Caringbah Hotel,216,TRUE,3,"343 Port Hacking Road, Caringbah New South Wales 2229, Australia",,
Sydney,,+61 2 9265 8888,1831 Boutique Hotel,234,TRUE,3,631-635 George Street,,
Toronto,,+1 416-299-1500,Delta Hotels By Marriott Toronto East,168,FALSE,4,"2035 Kennedy Road, Scarborough, Ontario M1T 3G2, Canada",,
Toronto,,+1 416-977-5000,Doubletree By Hilton Hotel Toronto Downtown,168,FALSE,4,108 Chestnut Street,,
Toronto,,+1 416-350-2000,Executive Hotel Cosmopolitan Toronto,240,TRUE,4,8 Colborne Street,,
Toronto,,+1 416-869-3456,Hilton Toronto,160,FALSE,4,145 Richmond Street West,,
Toronto,,+1 416-960-5200,Intercontinental Toronto Yorkville,168,FALSE,4,220 Bloor Street West,,
Toronto,,+1 416-649-7575,Le Germain Hotel Toronto Maple Leaf Square,108,FALSE,4,75 Bremner Boulevard,,
Toronto,,+1 416-345-9500,Le Germain Hotel Toronto Mercer,184,FALSE,4,30 Mercer Street,,
Toronto,,+1 416-597-9200,Marriott Downtown At Cf Toronto Eaton Centre,160,FALSE,4,525 Bay Street,,
Toronto,,+1 416-551-2800,Bisha Hotel Toronto,112,TRUE,4,80 Blue Jays Way,,
Paris,,+33 1 84 82 49 09,Ac Hotel By Marriott Paris Porte Maillot,112,FALSE,4,"6 Rue Gustave Charpentier, 75017",,
Washington D.C.,,+1 202-289-7600,Eaton Dc,306,TRUE,3,"1201 K Street Northwest, Washington, District of Columbia 20005, United States",,
Washington D.C.,,+1 202-362-9300,Embassy Suites By Hilton Washington Dc Chevy Chase Pavilion,99,FALSE,3,"4300 Military Road Northwest, Washington, District of Columbia 20015, United States",,
Washington D.C.,,+1 202-337-6620,Arc The. Hotel Washington D.C.,306,FALSE,3,"824 New Hampshire Avenue Northwest, Washington, DC 20037, USA",,
Anaheim,,+1 714-774-8111,Castle Inn & Suites,70,TRUE,1,1734 Harbor Boulevard,,
Chicago,,+1 312-922-2900,Best Western Grant Park Hotel,64,FALSE,2,1100 South Michigan Avenue,,
Chicago,,+1 773-244-3434,Best Western Plus Hawthorne Terrace,64,FALSE,2,3434 North Broadway,,
Chicago,,+1 312-419-9014,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,69,TRUE,3,68 East Wacker Place,,
Chicago,,+1 312-265-5800,Hampton Inn Chicago North-Loyola Station,156,TRUE,3,1209 West Albion Avenue,,
Chicago,,+1 312-791-1121,Hilton Garden Inn Chicago Mccormick Place,72,TRUE,3,123 East Cermak Road Suite 300,,
Chicago,,+1 312-644-2222,Homewood Suites By Hilton Chicago-Downtown,198,TRUE,3,40 East Grand Avenue,,
Chicago,,+1 312-986-1234,Hotel Blake Chicago,144,TRUE,3,500 South Dearborn Street,,
Chicago,,+1 312-558-1020,La Quinta Inn & Suites By Wyndham Chicago Downtown,189,TRUE,3,1 South Franklin Street,,
Chicago,,+1 312-777-0990,The River Hotel,90,TRUE,3,75 East Wacker Drive,,
Chicago,,+1 312-894-0800,Acme Hotel Company,105,TRUE,3,15 East Ohio Street,,
Toronto,,+1 416-637-7000,Best Western Premier Toronto Airport Carlingview Hotel,117,FALSE,3,"135 Carlingview Drive, Etobicoke, Ontario M9W 5E7, Canada",,
London,,+44 20 7407 7566,Accommodation London Bridge,342,FALSE,3,58 Great Dover Street,,
New York,,+1 212-235-1111,11 Howard,297,TRUE,3,11 Howard Street,,
Rio de Janeiro,,+55 21 2548-0011,Atlantico Copacabana Hotel,62,FALSE,2,"Rua Siqueira Campos, 90 - Copacabana",,
Toronto,,+1 416-551-2800,Bisha Hotel Toronto,240,TRUE,4,80 Blue Jays Way,,
Cape Town,,+27 21 437 9000,12 Apostles Hotel & Spa,105,FALSE,5,"Victoria Street, Camps Bay",,
Cape Town,,+27 21 469 8000,"15 On Orange Hotel, Autograph Collection",155,FALSE,5,"Orange Street & Grey's Pass, Gardens",,
Cape Town,,+27 21 431 9202,Aha Harbour Bridge Hotel & Suites,120,FALSE,4,"Dockrail Road, Foreshore",,
Cape Town,,+27 21 437 8300,Camps Bay Retreat Boutique Hotel,315,FALSE,5,"7 Chilworth Road, Camps Bay",,
Cape Town,,+27 21 480 8080,Cape Cadogan Boutique Hotel,208,FALSE,4,"5 Upper Union Street, Gardens",,
Cape Town,,+27 21 461 2519,Cape Diamond Hotel,288,FALSE,3,"34 Longmarket Street, Cape Town City Centre",,
Cape Town,,+27 21 410 7100,Cape Grace Hotel,165,FALSE,5,"West Quay Road, Victoria & Alfred Waterfront",,
Cape Town,,+27 21 422 0030,Cape Town Lodge Hotel,168,TRUE,4,"101 Buitengracht Street, Cape Town City Centre",,
Cape Town,,+27 21 525 3888,Cape Town Marriott Hotel Crystal Towers,210,FALSE,5,"Corner Of Century Boulevard And, Rialto Road, Century City",,
Cape Town,,+27 21 204 8000,Century City Hotel,152,FALSE,4,"3 Energy Lane, Century City",,
Cape Town,,+27 21 437 9000,12 Apostles Hotel & Spa,495,FALSE,5,"Victoria Street, Camps Bay",,
Phoenix,,+1 602-275-6300,Aloft Phoenix-Airport,168,FALSE,3,4450 East Washington Street,,
San Diego,,+1 858-488-0551,Bahia Resort Hotel,99,FALSE,3,998 West Mission Bay Drive,,
London,,+44 20 7493 4545,45 Park Lane,170,FALSE,5,45 Park Lane,,
Cape Town,,+27 21 418 1466,Dock House Boutique Hotel & Spa,290,TRUE,5,"Moorings 5 & Portswood Ridge, 5 Portswood Road, Victoria & Alfred Waterfront",,
Cape Town,,+27 21 481 3700,Hilton Cape Town City Centre,220,TRUE,5,"126 Buitengracht Street, Cape Town City Centre",,
Cape Town,,+27 21 431 5888,One&Only Cape Town,270,TRUE,5,"Dock Road, Victoria & Alfred Waterfront",,
Cape Town,,+27 21 812 8888,Pepperclub Hotel & Spa,390,FALSE,5,"Corner of Loop Street and, Pepper Street, Cape Town City Centre",,
Cape Town,,+27 21 441 3000,"Radisson Blu Hotel Waterfront, Cape Town",340,FALSE,5,"100 Beach Road, Granger Bay",,
Cape Town,,+27 21 437 9000,12 Apostles Hotel & Spa,320,FALSE,5,"Victoria Street, Camps Bay",,
New York,,+1 212-752-8888,Aka Sutton Place,232,TRUE,4,330 East 56th Street,,
New York,,+1 212-764-5700,Aka Times Square,300,FALSE,4,123 West 44th Street,,
New York,,+1 646-609-5122,Aliz Hotel Times Square,420,FALSE,4,310 West 40th Street,,
New York,,+1 212-601-1234,Andaz 5Th Avenue - A Concept By Hyatt,232,FALSE,4,485 5th Avenue,,
New York,,+1 212-806-7000,Arlo Nomad,456,TRUE,4,11 East 31st Street,,
New York,,+1 212-204-3000,6 Columbus - Central Park Hotel,300,TRUE,4,308 West 58th Street,,
Portland,,+1 503-200-5678,Aloft Portland Airport At Cascade Station,342,FALSE,3,9920 Northeast Cascades Parkway,,
Portland,,+1 971-351-0230,Canopy By Hilton Portland Pearl District,296,FALSE,4,425 Northwest 9th Avenue,,
Portland,,+1 503-252-2222,Clarion Hotel Portland International Airport,96,TRUE,3,11518 Northeast Glenn Widing Drive,,
Portland,,+1 503-255-2700,"Country Inn & Suites By Radisson, Portland International Airport, Or",222,FALSE,3,7025 Northeast Alderwood Road,,
Portland,,+1 503-252-3200,Courtyard By Marriott Portland Airport,111,FALSE,3,11550 Northeast Airport Way,,
Portland,,+1 503-505-5000,Courtyard By Marriott Portland City Center,72,FALSE,3,550 Southwest Oak Street,,
Portland,,+1 503-234-3200,Courtyard By Marriott Portland Downtown/Convention Center,117,FALSE,3,435 Northeast Wasco Street,,
Portland,,+1 503-233-2401,Crowne Plaza Portland-Downtown Conv Ctr,216,FALSE,3,1441 Northeast 2nd Avenue,,
Portland,,+1 503-281-6111,Doubletree By Hilton Hotel Portland,297,FALSE,3,1000 Northeast Multnomah Street,,
Portland,,+1 503-279-9000,Embassy Suites By Hilton Portland Downtown,300,FALSE,4,319 Southwest Pine Street,,
Portland,,+1 503-252-2222,Clarion Hotel Portland International Airport,252,TRUE,3,11518 Northeast Glenn Widing Drive,,
Portland,,+1 503-252-3200,Courtyard By Marriott Portland Airport,180,FALSE,3,11550 Northeast Airport Way,,
Portland,,+1 503-505-5000,Courtyard By Marriott Portland City Center,297,FALSE,3,550 Southwest Oak Street,,
Portland,,+1 503-234-3200,Courtyard By Marriott Portland Downtown/Convention Center,174,FALSE,3,435 Northeast Wasco Street,,
Portland,,+1 503-288-2423,Hampton Inn Portland-Airport,198,FALSE,3,8633 Northeast Airport Way,,
Portland,,+1 503-255-8600,Hilton Garden Inn Portland Airport,225,FALSE,3,12048 Northeast Airport Way,,
Portland,,+1 503-252-2222,Clarion Hotel Portland International Airport,174,TRUE,3,11518 Northeast Glenn Widing Drive,,
New York,,+1 347-696-2500,1 Hotel Brooklyn Bridge,190,TRUE,5,"60 Furman Street, Brooklyn",,
Los Angeles,,+1 818-997-7676,Airtel Plaza Hotel,144,FALSE,3,"7277 Valjean Avenue, Van Nuys, California 91406, United States",,
London,,+44 333 003 5239,Best Western Swiss Cottage Hotel,93,TRUE,3,4 Adamson Road,,
London,,+44 20 7233 6636,Comfort Inn Victoria London,66,TRUE,3,18-24 Belgrave Road,,
London,,+44 20 7723 2939,Days Inn By Wyndham London Hyde Park,87,TRUE,3,148-152 Sussex Gardens,,
London,,+44 20 7434 1775,Dean Street Townhouse,210,TRUE,3,69 - 71 Dean Street,,
London,,+44 20 7834 0367,Hanover Hotel Victoria,216,TRUE,3,30-32 Saint George's Drive,,
London,,+44 20 8017 9100,Henson'S Bar @ Social,222,TRUE,3,56 Frith Street,,
London,,+44 20 7402 0281,Abbey Court Hotel (Hyde Park),315,TRUE,3,Sussex Gardens,,
Sydney,,+61 2 9265 8888,1831 Boutique Hotel,342,TRUE,3,631-635 George Street,,
Delhi,,+91 11 4565 0000,Aloft New Delhi Aerocity,155,FALSE,5,"5B IGI T3 Road Delhi, Aerocity, New Delhi",,
Fresno,,+1 559-268-1000,Doubletree By Hilton Hotel Fresno Convention Center,138,FALSE,3,2233 Ventura Street,,
Fresno,,+1 559-375-7760,Piccadilly Inn Airport,198,TRUE,3,5115 East McKinley Avenue,,
Fresno,,+1 559-233-6650,Radisson Hotel Fresno Conference Center,234,FALSE,3,1055 Van Ness Avenue,,
Fresno,,+1 559-431-0004,Springhill Suites By Marriott Fresno,144,FALSE,3,6844 North Fresno Street,,
Fresno,,+1 559-375-7760,Piccadilly Inn Airport,72,TRUE,3,5115 East McKinley Avenue,,
