average_rating,check_in_date,check_out_date,hotel_name,location,number_of_rooms,pets_welcome,phone_number,price,street_address
4,,,"Club Quarters Hotel, Opposite Rockefeller Center",New York,,FALSE,+1 212-262-3200,800,25 West 51st Street
4.2,,,Doubletree By Hilton Hotel San Diego - Mission Valley,San Diego,,TRUE,+1 619-297-5466,280,7450 Hazard Center Drive
3.8,,,Mystic Hotel,San Francisco,,TRUE,+1 415-362-8063,1170,417 Stockton Street
4.6,,,New Road Hotel,London,,FALSE,+44 20 3019 8710,1056,103-107 New Road
3.7,,,Hilton London Olympia,London,,TRUE,+44 20 7603 3333,1404,380 Kensington High Street
4,,,Grange Strathmore Hotel,London,,FALSE,+44 20 7233 7888,1632,41 Queen's Gate Gardens
4,,,Holiday Inn Chicago O'Hare Area,Chicago,,TRUE,+1 773-693-5800,1536,5615 North Cumberland Avenue
4.2,,,The Old Clare Hotel,Sydney,,FALSE,+61 2 8277 8277,252,"1 Kensington Street, Chippendale New South Wales 2008, Australia"
4.4,,,Embassy Suites By Hilton Portland Downtown,Portland,,FALSE,+1 503-279-9000,1092,319 Southwest Pine Street
3.6,,,Salisbury Hotel,New York,,FALSE,+1 888-692-5757,594,123 West 57th Street
4,,,Karma Sanctum Soho London,London,,TRUE,+44 20 7292 6100,616,20 Warwick Street
4.1,,,Parc 55 San Francisco - A Hilton Hotel,San Francisco,,FALSE,+1 415-392-8000,432,55 Cyril Magnin Street
3.9,,,Citadines Place D'Italie Paris (Apart Hotel Paris),Paris,,TRUE,+33 1 43 13 85 00,585,"18 Place d'Italie, 75013"
3.6,,,Park Grand London Hyde Park,London,,FALSE,+44 20 7262 4521,936,78-82 Westbourne Terrace
3,,,The Queens Park Hotel,London,,FALSE,+44 20 7229 8080,456,48 Queensborough Terrace
4,,,Holiday Inn Parramatta,Sydney,,FALSE,+61 2 9891 1277,144,"18-40 Anderson Street, Parramatta New South Wales 2150, Australia"
3.9,,,Premier Inn London Eltham,London,,FALSE,+44 871 527 9604,234,738 Sidcup Road
4.6,,,The Anndore House,Toronto,,TRUE,+1 416-924-1222,276,15 Charles Street East
4.5,,,Hampton Inn Brooklyn/Downtown,New York,,FALSE,+1 718-875-8800,1440,"125 Flatbush Avenue Extension, Brooklyn"
3,,,Sure Hotel By Best Western Paris Gare Du Nord,Paris,,TRUE,+33 1 46 07 99 56,495,"224 Rue du Faubourg Saint-Denis, 75010"
4.5,,,The Pelham London - Starhotels Collezione,London,,FALSE,+44 20 7589 8288,240,15 Cromwell Place
4,,,The Gregory Hotel New York,New York,,TRUE,+1 212-947-0200,1044,42 West 35th Street
4.3,,,Ac Hotel By Marriott Paris Porte Maillot,Paris,,TRUE,+33 1 84 82 49 09,660,"6 Rue Gustave Charpentier, 75017"
4.2,,,Hampton Inn & Suites Seattle-Downtown,Seattle,,FALSE,+1 206-282-7700,1188,700 5th Avenue North
3.8,,,Travelodge London Excel,London,,TRUE,+44 871 984 6298,2331,1016 Dockside Road
4.2,,,Pinnacle Hotel Harbourfront,Vancouver,,TRUE,+1 604-689-9211,1232,1133 West Hastings Street
4.2,,,Belltown Inn,Seattle,,TRUE,+1 866-525-4704,1920,2301 3rd Avenue
4.5,,,Holiday Inn Sydney St Marys,Sydney,,FALSE,+61 2 9208 5678,2592,Corner of Forrester & Boronia Rd St. Marys
4.1,,,Fairfield Inn & Suites By Marriott Atlanta Buckhead,Atlanta,,FALSE,+1 404-846-0900,1440,3092 Piedmont Road Northeast
4,,,Renaissance New York Hotel 57,New York,,TRUE,+1 212-753-8841,672,130 East 57th Street
4.6,,,Aka University City,Philadelphia,,FALSE,+1 215-372-9000,624,"Cira Centre South, 2929 Walnut Street"
4,,,Aloft Philadelphia Airport,Philadelphia,,TRUE,+1 267-298-1700,396,4301 Island Avenue
4.3,,,Courtyard By Marriott Philadelphia City Avenue,Philadelphia,,FALSE,+1 215-477-0200,2520,4100 Presidential Boulevard
3.9,,,Doubletree By Hilton Hotel Philadelphia Airport,Philadelphia,,FALSE,+1 215-365-4150,1152,4509 Island Avenue
4,,,Embassy Suites By Hilton Philadelphia Airport,Philadelphia,,FALSE,+1 215-365-4500,336,9000 Bartram Avenue
4,,,Beresford Arms Hotel,San Francisco,,TRUE,+1 415-673-2600,1860,701 Post Street
3.7,,,Cova Hotel,San Francisco,,TRUE,+1 415-771-3000,540,655 Ellis Street
3.9,,,Executive Hotel Vintage Court San Francisco,San Francisco,,TRUE,+1 800-654-1100,468,650 Bush Street
3.5,,,Hotel Beresford,San Francisco,,TRUE,+1 415-673-9900,864,635 Sutter Street
3.6,,,Hotel Bijou,San Francisco,,TRUE,+1 415-771-1200,1242,111 Mason Street
3.8,,,Hotel Diva,San Francisco,,TRUE,+1 844-592-4559,2142,440 Geary Street
3.9,,,Hotel Spero,San Francisco,,TRUE,+1 415-885-2500,576,405 Taylor Street
3.8,,,Hotel Triton,San Francisco,,TRUE,+1 415-394-0500,1827,342 Grant Avenue
4.6,,,Four Seasons Hotel Seattle,Seattle,,TRUE,+1 206-749-7000,608,99 Union Street
4.4,,,Homewood Suites By Hilton Seattle Downtown,Seattle,,TRUE,+1 206-281-9393,936,206 Western Avenue West
4.2,,,Homewood Suites By Hilton Seattle-Conv Ctr-Pike Street,Seattle,,TRUE,+1 206-682-8282,400,1011 Pike Street
4.2,,,Hotel Max,Seattle,,TRUE,+1 206-728-6299,128,620 Stewart Street
4.2,,,Hotel Theodore,Seattle,,TRUE,+1 206-621-1200,1380,1531 7th Avenue
4.4,,,Hyatt House Seattle/Downtown,Seattle,,TRUE,+1 206-727-1234,760,201 5th Avenue North
3.5,,,Hotel Beresford,San Francisco,,TRUE,+1 415-673-9900,252,635 Sutter Street
4.3,,,Bahia Resort Hotel,San Diego,,TRUE,+1 858-539-8666,1008,998 West Mission Bay Drive
4.3,,,Best Western Plus Bayside Inn,San Diego,,FALSE,+1 619-233-7500,900,555 West Ash Street
4.2,,,Best Western Plus Hacienda Hotel Old Town,San Diego,,FALSE,+1 619-298-4707,2100,4041 Harney Street
4.5,,,Best Western Plus Island Palms Hotel & Marina,San Diego,,FALSE,+1 619-222-0561,696,2051 Shelter Island Drive
3.9,,,Best Western San Diego/Miramar Hotel,San Diego,,FALSE,+1 858-578-6600,1890,9310 Kearny Mesa Road
3.7,,,Best Western Seven Seas,San Diego,,FALSE,+1 619-291-1300,216,411 Hotel Circle South
4,,,Best Western Yacht Harbor Hotel,San Diego,,FALSE,+1 619-224-3254,420,5005 North Harbor Drive
4.4,,,Blue Sea Beach Hotel,San Diego,,FALSE,+1 858-488-4700,936,707 Pacific Beach Drive
4.3,,,Capri By The Sea By All Seasons Resort Lodging,San Diego,,FALSE,+1 858-483-6110,720,4767 Ocean Boulevard
4.3,,,Best Western Plus Las Vegas West,Las Vegas,,TRUE,+1 702-256-3766,2160,8669 West Sahara Avenue
4.2,,,La Quinta Inn & Suites By Wyndham Las Vegas Summerlin Tech,Las Vegas,,TRUE,+1 702-360-1200,624,7101 Cascade Valley Court
3.5,,,Oasis At Gold Spike,Las Vegas,,TRUE,+1 702-768-9823,1575,217 Las Vegas Boulevard North
4.4,,,Even Hotel Seattle Downtown - Lake Union,Seattle,,TRUE,+1 206-596-2302,1624,527 Fairview Avenue North
4.2,,,Homewood Suites By Hilton Seattle-Conv Ctr-Pike Street,Seattle,,TRUE,+1 206-682-8282,2016,1011 Pike Street
4.2,,,Hotel Max,Seattle,,TRUE,+1 206-728-6299,1296,620 Stewart Street
4.4,,,Hyatt House Seattle/Downtown,Seattle,,TRUE,+1 206-727-1234,480,201 5th Avenue North
3.7,,,Atrium Inn Vancouver,Vancouver,,TRUE,+1 604-254-1000,900,2889 East Hastings Street
3,,,Days Inn By Wyndham Seattle North Of Downtown,Seattle,,FALSE,+1 800-615-3107,504,9100 Aurora Avenue North
4.5,,,Embassy Suites By Hilton Seattle Downtown Pioneer Square,Seattle,,FALSE,+1 206-859-4400,300,255 South King Street
4.6,,,Andaz Delhi - A Concept By Hyatt,Delhi,,TRUE,+91 11 4903 1234,1152,"Asset, Street Number 1, New Delhi"
4.1,,,Bloomrooms @ New Delhi Railway Station,Delhi,,FALSE,+91 11 4122 5666,1104,"8591, Arakashan Road, Opp New Delhi Railway Station, New Delhi"
4.2,,,Calista Resort,Delhi,,FALSE,+91 11 4103 4591,1632,"37/2-4 Old, National Highway 48, Kapas Hera, New Delhi"
4.3,,,Crowne Plaza New Delhi Mayur Vihar Noida,Delhi,,FALSE,+91 11 4110 2222,1368,"13 B, District Centre, Mayur Vihar, New Delhi"
4.3,,,"Four Points By Sheraton New Delhi, Airport Highway",Delhi,,FALSE,+91 11 6604 0000,3108,"Plot no 9, National Highway - 8, Samalka, New Delhi"
4.2,,,Haveli Dharampura,Delhi,,FALSE,+91 11 2326 1000,672,"Haveli Dharampura, 2293, Gali Gulian, Chandni Chowk, New Delhi"
4.3,,,Ac Hotel By Marriott Chicago Downtown,Chicago,,TRUE,+1 312-981-6600,312,630 North Rush Street
4,,,Aloft Atlanta Downtown,Atlanta,,TRUE,+1 678-515-0300,792,300 Ted Turner Drive Northwest
4.2,,,Home2 Suites By Hilton Atlanta Downtown,Atlanta,,TRUE,+1 404-965-7992,936,87 Walton Street Northwest
4.4,,,Hotel Indigo Atlanta Downtown,Atlanta,,TRUE,+1 404-523-7600,3024,230 Peachtree Street
4.3,,,Hyatt Centric Midtown Atlanta,Atlanta,,TRUE,+1 404-443-1234,1248,125 10th Street Northeast
4.3,,,Hyatt House Atlanta/Downtown,Atlanta,,TRUE,+1 404-332-5522,3024,431 Marietta Street NorthWest
4.1,,,Hyatt Place Atlanta/Buckhead,Atlanta,,TRUE,+1 404-869-6161,2220,3242 Peachtree Road Northeast
4.2,,,Hyatt Place Atlanta/Downtown,Atlanta,,TRUE,+1 404-577-1980,288,330 Peachtree Street Northeast
3.9,,,La Quinta Inn & Suites By Wyndham Atlanta Midtown - Buckhead,Atlanta,,TRUE,+1 404-321-0999,1890,2535 Chantilly Drive Northeast
4.3,,,Ac Hotel By Marriott Chicago Downtown,Chicago,,TRUE,+1 312-981-6600,224,630 North Rush Street
4.4,,,Argonaut Hotel,San Francisco,,TRUE,+1 415-563-0800,416,495 Jefferson Street
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,528,6399 Wilshire Boulevard
4.3,,,Ac Hotel By Marriott Chicago Downtown,Chicago,,TRUE,+1 312-981-6600,192,630 North Rush Street
3.9,,,Airtel Plaza Hotel,Los Angeles,,TRUE,+1 800-224-7835,210,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,200,6399 Wilshire Boulevard
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,1392,"60 Furman Street, Brooklyn"
4.3,,,Aloft Portland Airport At Cascade Station,Portland,,TRUE,+1 503-200-5678,552,9920 Northeast Cascades Parkway
4,,,Aloft Philadelphia Airport,Philadelphia,,TRUE,+1 267-298-1700,84,4301 Island Avenue
3.5,,,Amsterdam Hostel San Francisco,San Francisco,,FALSE,+1 415-673-3277,1944,749 Taylor Street
2.6,,,Bei Hotel San Francisco,San Francisco,,TRUE,+1 415-626-6103,750,50 8th Street
3.6,,,Casa Loma Hotel,San Francisco,,FALSE,+1 415-552-7100,270,610 Fillmore Street
4.3,,,Chancellor Hotel On Union Square,San Francisco,,FALSE,+1 415-362-2004,828,433 Powell Street
4.1,,,Chelsea,San Francisco,,FALSE,+1 415-563-5600,1872,2095 Lombard Street
4.3,,,Cornell Hotel De France,San Francisco,,FALSE,+1 415-421-3154,348,715 Bush Street
4.4,,,Argonaut Hotel,San Francisco,,TRUE,+1 415-563-0800,300,495 Jefferson Street
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,640,6399 Wilshire Boulevard
4.7,,,Canopy By Hilton Portland Pearl District,Portland,,TRUE,+1 971-351-0230,660,425 Northwest 9th Avenue
3.8,,,Comfort Suites Phoenix North,Phoenix,,TRUE,+1 602-861-3900,396,10210 North 26th Drive
4.5,,,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,Atlanta,,FALSE,+1 470-231-3030,280,3600 Wieuca Road Northeast
4.5,,,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,Atlanta,,FALSE,+1 470-231-3030,240,3600 Wieuca Road Northeast
4.5,,,Ace Hotel Seattle,Seattle,,TRUE,+1 206-448-4721,1216,2423 1st Avenue
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,864,6399 Wilshire Boulevard
3.5,,,Amsterdam Hostel San Francisco,San Francisco,,FALSE,+1 415-673-3277,210,749 Taylor Street
4.5,,,Ace Hotel Seattle,Seattle,,TRUE,+1 206-448-4721,324,2423 1st Avenue
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,240,"60 Furman Street, Brooklyn"
4.6,,,Aka University City,Philadelphia,,FALSE,+1 215-372-9000,1160,"Cira Centre South, 2929 Walnut Street"
4.5,,,Ace Hotel Seattle,Seattle,,TRUE,+1 206-448-4721,232,2423 1st Avenue
4.4,,,Argonaut Hotel,San Francisco,,TRUE,+1 415-563-0800,1728,495 Jefferson Street
4.3,,,Aloft Portland Airport At Cascade Station,Portland,,TRUE,+1 503-200-5678,768,9920 Northeast Cascades Parkway
4,,,Aloft New York Brooklyn,New York,,TRUE,+1 718-256-3833,1120,"216 Duffield Street, Brooklyn"
4.5,,,1 Hotel Central Park,New York,,TRUE,+1 212-703-2001,396,1414 6th Avenue
4.4,,,Best Western Plus Portland Airport Hotel & Suites,Portland,,FALSE,+1 503-251-9991,504,11938 Northeast Airport Way
4.3,,,Aloft Portland Airport At Cascade Station,Portland,,TRUE,+1 503-200-5678,760,9920 Northeast Cascades Parkway
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,1440,"60 Furman Street, Brooklyn"
3.8,,,Four Points By Sheraton Anaheim,Anaheim,,TRUE,+1 714-758-0900,102,1221 South Harbor Boulevard
4.4,,,Hyatt Place At Anaheim Resort/ Convention Center,Anaheim,,TRUE,+1 714-750-4000,416,2035 South Harbor Boulevard
4.3,,,Best Western Plus Sutter House,Sacramento,,FALSE,+1 916-441-1314,924,1100 H Street
4.1,,,Doubletree By Hilton Hotel Sacramento,Sacramento,,TRUE,+1 916-929-8855,720,2001 Point West Way
4.4,,,Embassy Suites By Hilton Sacramento Riverfront Promenade,Sacramento,,FALSE,+1 916-326-5000,416,100 Capitol Mall
3.5,,,Four Points By Sheraton Sacramento International Airport,Sacramento,,FALSE,+1 916-263-9000,468,4900 Duckhorn Drive
4.3,,,Hilton Garden Inn Sacramento/South Natomas,Sacramento,,FALSE,+1 916-568-5400,560,2540 Venture Oaks Way
4.1,,,Holiday Inn Sacramento Downtown - Arena,Sacramento,,FALSE,+1 916-446-0100,80,300 J Street
4.4,,,Courtyard By Marriott Long Beach Airport,Long Beach,,FALSE,+1 562-429-5803,888,3841 North Lakewood Boulevard
4.4,,,Hampton Inn Long Beach Airport,Long Beach,,FALSE,+1 562-425-0012,2220,3771 North Lakewood Boulevard
4,,,Holiday Inn Long Beach Downtown Area,Long Beach,,FALSE,+1 562-590-8858,1584,1133 Atlantic Avenue
4.5,,,Homewood Suites By Hilton Long Beach Airport,Long Beach,,FALSE,+1 562-425-0010,480,3771 North Lakewood Boulevard
4.3,,,Hotel Current Long Beach,Long Beach,,FALSE,+1 562-597-5171,360,5325 Pacific Coast Highway
4.5,,,Hyatt Centric The Pike Long Beach,Long Beach,,FALSE,+1 562-432-1234,972,285 Bay Street
4.4,,,Hyatt Regency Long Beach,Long Beach,,FALSE,+1 562-491-1234,252,200 South Pine Avenue
4.3,,,Long Beach Marriott,Long Beach,,FALSE,+1 800-228-9290,1152,4700 Airport Plaza Drive
4.2,,,Doubletree By Hilton Hotel Portland,Portland,,TRUE,+1 503-281-6111,1152,1000 Northeast Multnomah Street
3.8,,,Holiday Inn Portland-Airport (I-205),Portland,,TRUE,+1 503-256-5000,1368,8439 Northeast Columbia Boulevard
4.6,,,Hyatt House Portland/Downtown,Portland,,TRUE,+1 503-241-2775,2604,2080 Southwest River Drive
4.4,,,Hyatt Place Portland Airport /Cascade Station,Portland,,TRUE,+1 503-288-2808,224,9750 Northeast Cascades Parkway
4.6,,,Kimpton Hotel Monaco Portland,Portland,,TRUE,+1 503-222-0001,704,506 Southwest Washington Street
4.5,,,Kimpton Riverplace Hotel,Portland,,TRUE,+1 888-869-3108,384,1510 Southwest Harbor Way
4.1,,,Anaheim Desert Inn And Suites,Anaheim,,FALSE,+1 714-772-5050,1260,1600 South Harbor Boulevard
4,,,Anaheim Majestic Garden Hotel,Anaheim,,TRUE,+1 714-778-1700,312,900 South Disneyland Drive
4.4,,,Anaheim Rv Park,Anaheim,,TRUE,+1 714-774-3860,2304,200 West Midway Drive
4.5,,,Ayres Hotel Anaheim,Anaheim,,FALSE,+1 714-634-2106,2100,2550 East Katella Avenue
4.3,,,Best Western Plus Pavilions,Anaheim,,FALSE,+1 714-776-0140,420,1176 West Katella Avenue
4.4,,,Catamaran Resort Hotel And Spa,San Diego,,TRUE,+1 858-488-1081,2604,3999 Mission Boulevard
3.9,,,Crowne Plaza San Diego - Mission Valley,San Diego,,TRUE,+1 619-297-1101,612,2270 Hotel Circle North
4.2,,,Doubletree By Hilton Hotel San Diego - Del Mar,San Diego,,TRUE,+1 858-481-5900,444,11915 El Camino Real
4.2,,,Doubletree By Hilton Hotel San Diego - Mission Valley,San Diego,,TRUE,+1 619-297-5466,264,7450 Hazard Center Drive
4.5,,,Estancia La Jolla Hotel & Spa,San Diego,,TRUE,+1 855-430-7503,372,"9700 North Torrey Pines Road, La Jolla, California 92037, United States"
4.2,,,Hampton Inn San Diego/Del Mar,San Diego,,TRUE,+1 858-792-5557,1872,11920 El Camino Real
4.2,,,Hilton San Diego Airport/Harbor Island,San Diego,,TRUE,+1 619-291-6700,1008,1960 Harbor Island Drive
4.3,,,Hilton San Diego Gaslamp Quarter,San Diego,,TRUE,+1 619-231-4040,704,401 K Street
4.5,,,Kimpton Sawyer Hotel,Sacramento,,TRUE,+1 916-545-7100,816,500 J Street
3.5,,,La Quinta Inn By Wyndham Sacramento Downtown,Sacramento,,TRUE,+1 916-448-8100,396,200 Jibboom Street
4.4,,,Residence Inn By Marriott Sacramento Downtown At Capitol Park,Sacramento,,TRUE,+1 916-443-0500,744,1121 15th Street
4.3,,,Sheraton Grand Sacramento Hotel,Sacramento,,TRUE,+1 916-447-1700,208,"13th And, J Street"
3.4,,,Surestay Plus Hotel By Best Western Sacramento North,Sacramento,,TRUE,+1 916-497-0955,288,350 Bercut Drive
4.4,,,"The Citizen Hotel, Autograph Collection",Sacramento,,TRUE,+1 916-447-2700,672,926 J Street
4.5,,,The Westin Sacramento,Sacramento,,TRUE,+1 916-443-8400,1728,4800 Riverside Boulevard
4.2,,,Best Western Plus Hacienda Hotel Old Town,San Diego,,FALSE,+1 619-298-4707,840,4041 Harney Street
4,,,Best Western Yacht Harbor Hotel,San Diego,,FALSE,+1 619-224-3254,1088,5005 North Harbor Drive
4.3,,,Hilton Garden Inn Sacramento/South Natomas,Sacramento,,FALSE,+1 916-568-5400,1232,2540 Venture Oaks Way
4.4,,,Catamaran Resort Hotel And Spa,San Diego,,TRUE,+1 858-488-1081,360,3999 Mission Boulevard
4.5,,,Estancia La Jolla Hotel & Spa,San Diego,,TRUE,+1 855-430-7503,672,"9700 North Torrey Pines Road, La Jolla, California 92037, United States"
4.2,,,Hampton Inn San Diego/Del Mar,San Diego,,TRUE,+1 858-792-5557,620,11920 El Camino Real
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,2088,6399 Wilshire Boulevard
3.9,,,Airtel Plaza Hotel,Los Angeles,,TRUE,+1 800-224-7835,1386,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
4.1,,,Banana Bungalow - Hollywood Hostel,Los Angeles,,FALSE,+1 323-469-2500,2268,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA"
4.2,,,Best Western Burbank Airport Inn,Los Angeles,,FALSE,+1 818-765-2900,1776,"7615 Lankershim Boulevard, North Hollywood, California 91605, United States"
3.8,,,Best Western Los Angeles Worldport Hotel,Los Angeles,,FALSE,+1 310-834-3400,756,"1402 West Pacific Coast Highway, Wilmington, California 90744, United States"
4.1,,,Best Western Plus Dragon Gate Inn,Los Angeles,,TRUE,+1 213-617-3077,1332,818 North Hill Street
4.2,,,Best Western Plus Hollywood Hills Hotel,Los Angeles,,FALSE,+1 323-464-5181,1488,"6141 Franklin Avenue, Hollywood, California 90028, United States"
4.3,,,Doubletree By Hilton Hotel Fresno Convention Center,Fresno,,FALSE,+1 559-268-1000,372,2233 Ventura Street
3.9,,,Piccadilly Inn Airport,Fresno,,FALSE,+1 559-375-7760,945,5115 East McKinley Avenue
3.8,,,Radisson Hotel Fresno Conference Center,Fresno,,FALSE,+1 559-233-6650,990,1055 Van Ness Avenue
4.3,,,Springhill Suites By Marriott Fresno,Fresno,,FALSE,+1 888-287-9400,1656,6844 North Fresno Street
4.2,,,Belltown Inn,Seattle,,TRUE,+1 866-525-4704,1656,2301 3rd Avenue
4.2,,,Best Western Plus Pioneer Square Hotel Downtown,Seattle,,FALSE,+1 206-340-1234,240,77 Yesler Way
4.4,,,Even Hotel Seattle Downtown - Lake Union,Seattle,,TRUE,+1 206-596-2302,1248,527 Fairview Avenue North
4.3,,,Hilton San Diego Gaslamp Quarter,San Diego,,TRUE,+1 619-231-4040,444,401 K Street
4.3,,,Clementine Hotel & Suites Anaheim,Anaheim,,TRUE,+1 714-533-3555,324,1700 South Clementine Street
3.3,,,Extended Stay America Orange County - Anaheim Convention Center,Anaheim,,TRUE,+1 800-804-3724,396,1742 South Clementine Street
4.4,,,Hotel Indigo Anaheim,Anaheim,,TRUE,+1 714-772-7755,1440,435 West Katella Avenue
4.4,,,Hyatt Place At Anaheim Resort/ Convention Center,Anaheim,,TRUE,+1 714-750-4000,2340,2035 South Harbor Boulevard
4,,,Aloft Atlanta Downtown,Atlanta,,TRUE,+1 678-515-0300,420,300 Ted Turner Drive Northwest
3.5,,,Amsterdam Hostel San Francisco,San Francisco,,FALSE,+1 415-673-3277,99,749 Taylor Street
4.6,,,Ace Hotel Chicago,Chicago,,TRUE,+1 312-764-1919,768,311 North Morgan Street
4.7,,,45 Park Lane,London,,TRUE,+44 20 7493 4545,616,45 Park Lane
4.5,,,1 Hotel Central Park,New York,,TRUE,+1 212-703-2001,160,1414 6th Avenue
4.3,,,Ac Hotel By Marriott Paris Porte Maillot,Paris,,TRUE,+33 1 84 82 49 09,224,"6 Rue Gustave Charpentier, 75017"
3.9,,,Airtel Plaza Hotel,Los Angeles,,TRUE,+1 800-224-7835,396,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
4.3,,,Best Western Plus Las Vegas West,Las Vegas,,TRUE,+1 702-256-3766,756,8669 West Sahara Avenue
3.7,,,Atrium Inn Vancouver,Vancouver,,TRUE,+1 604-254-1000,117,2889 East Hastings Street
3.9,,,Airtel Plaza Hotel,Los Angeles,,TRUE,+1 800-224-7835,1215,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
4.7,,,45 Park Lane,London,,TRUE,+44 20 7493 4545,2184,45 Park Lane
4.2,,,Aloft Phoenix-Airport,Phoenix,,TRUE,+1 602-275-6300,208,4450 East Washington Street
3.9,,,Airtel Plaza Hotel,Los Angeles,,TRUE,+1 800-224-7835,60,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
3.7,,,Atrium Inn Vancouver,Vancouver,,TRUE,+1 604-254-1000,174,2889 East Hastings Street
4.5,,,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,Atlanta,,FALSE,+1 470-231-3030,952,3600 Wieuca Road Northeast
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,232,6399 Wilshire Boulevard
4.1,,,Auberge Vancouver Hotel,Vancouver,,FALSE,+1 604-678-8899,288,837 West Hastings Street
4.1,,,Banana Bungalow - Hollywood Hostel,Los Angeles,,FALSE,+1 323-469-2500,100,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA"
4.6,,,Ace Hotel Chicago,Chicago,,TRUE,+1 312-764-1919,92,311 North Morgan Street
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,216,"60 Furman Street, Brooklyn"
4.3,,,Arizona Grand Resort & Spa,Phoenix,,FALSE,+1 602-426-2638,528,8000 Arizona Grand Parkway
3.2,,,Abc Hyde Park Hotel,London,,FALSE,+44 20 7706 4660,234,121 Sussex Gardens
4.5,,,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,Atlanta,,FALSE,+1 470-231-3030,100,3600 Wieuca Road Northeast
4.6,,,Four Seasons Hotel Seattle,Seattle,,TRUE,+1 206-749-7000,756,99 Union Street
4.2,,,Hotel Max,Seattle,,TRUE,+1 206-728-6299,1488,620 Stewart Street
4,,,Best Western Premier Toronto Airport Carlingview Hotel,Toronto,,TRUE,+1 416-637-7000,552,"135 Carlingview Drive, Etobicoke, Ontario M9W 5E7, Canada"
4.3,,,Best Western Plus Las Vegas West,Las Vegas,,TRUE,+1 702-256-3766,496,8669 West Sahara Avenue
4.1,,,Best Western Plus Chateau Granville Hotel & Suites & Conference Ctr.,Vancouver,,TRUE,+1 604-669-7070,744,1100 Granville Street
4.5,,,Ace Hotel Seattle,Seattle,,TRUE,+1 206-448-4721,1404,2423 1st Avenue
4.6,,,Aka University City,Philadelphia,,FALSE,+1 215-372-9000,1088,"Cira Centre South, 2929 Walnut Street"
3.5,,,Amsterdam Hostel San Francisco,San Francisco,,FALSE,+1 415-673-3277,483,749 Taylor Street
4.5,,,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,Atlanta,,FALSE,+1 470-231-3030,1800,3600 Wieuca Road Northeast
4.7,,,45 Park Lane,London,,TRUE,+44 20 7493 4545,304,45 Park Lane
4.4,,,Ac Hotel By Marriott Beverly Hills,Los Angeles,,FALSE,+1 323-852-7000,192,6399 Wilshire Boulevard
4.5,,,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,Atlanta,,FALSE,+1 470-231-3030,288,3600 Wieuca Road Northeast
4.7,,,45 Park Lane,London,,TRUE,+44 20 7493 4545,232,45 Park Lane
3.5,,,Amsterdam Hostel San Francisco,San Francisco,,FALSE,+1 415-673-3277,180,749 Taylor Street
4.3,,,Aloft Portland Airport At Cascade Station,Portland,,TRUE,+1 503-200-5678,232,9920 Northeast Cascades Parkway
4.4,,,Argonaut Hotel,San Francisco,,TRUE,+1 415-563-0800,140,495 Jefferson Street
4.4,,,Aloft New Delhi Aerocity,Delhi,,FALSE,+91 11 4565 0000,160,"5B Igi T3 Road, Delhi - Ajmer Expressway, Aerocity, New Delhi"
4,,,Aloft New York Brooklyn,New York,,TRUE,+1 718-256-3833,1392,"216 Duffield Street, Brooklyn"
4.5,,,1 Hotel Central Park,New York,,TRUE,+1 212-703-2001,1224,1414 6th Avenue
4.5,,,1 Hotel Brooklyn Bridge,New York,,TRUE,+1 833-625-6111,792,"60 Furman Street, Brooklyn"
4.6,,,Aka University City,Philadelphia,,FALSE,+1 215-372-9000,480,"Cira Centre South, 2929 Walnut Street"
3.9,,,Airtel Plaza Hotel,Los Angeles,,TRUE,+1 800-224-7835,570,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
