departure_date,departure_time,destination,destination_station_name,fare_type,group_size,origin,origin_station_name,price
3/1/2019,14:40,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,46
3/1/2019,16:10,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,51
3/1/2019,19:00,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,50
3/1/2019,19:40,San Francisco,Salesforce Transit Center,Economy,,Los Angeles,Union Station,45
3/2/2019,7:50,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,50
3/2/2019,8:50,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,46
3/2/2019,9:10,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,50
3/2/2019,10:30,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,49
3/2/2019,15:20,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,47
3/2/2019,16:30,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,48
3/2/2019,17:00,Long Beach,Downtown Station,Economy,,San Francisco,Salesforce Transit Center,47
3/11/2019,6:50,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,39
3/11/2019,8:10,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,36
3/11/2019,10:20,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,35
3/11/2019,10:50,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,43
3/11/2019,16:30,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,39
3/11/2019,18:00,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,41
3/11/2019,18:20,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,37
3/11/2019,19:20,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,41
3/14/2019,9:50,Long Beach,Downtown Station,Economy extra,,Fresno,Fresno Station,47
3/14/2019,12:30,Long Beach,Downtown Station,Economy extra,,Fresno,Fresno Station,47
3/14/2019,13:40,Long Beach,Downtown Station,Economy extra,,Fresno,Fresno Station,47
3/14/2019,17:10,Long Beach,Downtown Station,Economy extra,,Fresno,Fresno Station,48
3/14/2019,18:40,Long Beach,Downtown Station,Economy extra,,Fresno,Fresno Station,50
3/14/2019,19:00,Long Beach,Downtown Station,Economy extra,,Fresno,Fresno Station,54
3/11/2019,6:40,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,39
3/11/2019,8:20,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,36
3/11/2019,14:20,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,40
3/11/2019,15:10,Fresno,Fresno Station,Economy,,Anaheim,Anaheim Intermodal Center,38
3/3/2019,6:00,Washington,Union Station,Economy,,New York,Port Authority Station,36
3/3/2019,9:40,Washington,Union Station,Economy,,New York,Port Authority Station,38
3/3/2019,11:10,Washington,Union Station,Economy,,New York,Port Authority Station,34
3/3/2019,12:40,Washington,Union Station,Economy,,New York,Port Authority Station,39
3/3/2019,12:50,Washington,Union Station,Economy,,New York,Port Authority Station,35
3/3/2019,13:10,Washington,Union Station,Economy,,New York,Port Authority Station,39
3/3/2019,14:30,Washington,Union Station,Economy,,New York,Port Authority Station,37
3/3/2019,17:10,Washington,Union Station,Economy,,New York,Port Authority Station,39
3/7/2019,7:40,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,22
3/7/2019,8:30,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/7/2019,10:20,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,21
3/7/2019,10:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,22
3/7/2019,11:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,25
3/7/2019,12:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,22
3/7/2019,13:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,26
3/7/2019,13:20,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/7/2019,17:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,25
3/7/2019,18:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,21
3/2/2019,7:40,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,24
3/2/2019,8:30,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,24
3/2/2019,10:20,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,24
3/2/2019,10:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,24
3/2/2019,11:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,21
3/2/2019,12:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,25
3/2/2019,13:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/2/2019,13:20,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,21
3/2/2019,17:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/8/2019,7:40,San Diego,Santa Fe Depot,Flexible,,Los Angeles,Union Station,47
3/8/2019,7:50,San Diego,Santa Fe Depot,Flexible,,Los Angeles,Union Station,53
3/8/2019,9:20,San Diego,Santa Fe Depot,Flexible,,Los Angeles,Union Station,48
3/8/2019,10:50,San Diego,Santa Fe Depot,Flexible,,Los Angeles,Union Station,48
3/8/2019,11:20,San Diego,Santa Fe Depot,Flexible,,Los Angeles,Union Station,45
3/8/2019,14:20,San Diego,Santa Fe Depot,Flexible,,Los Angeles,Union Station,47
3/8/2019,15:00,San Diego,Santa Fe Depot,Flexible,,Los Angeles,Union Station,45
3/8/2019,16:40,San Diego,Santa Fe Depot,Flexible,,Los Angeles,Union Station,47
3/8/2019,16:50,San Diego,Santa Fe Depot,Flexible,,Los Angeles,Union Station,45
3/8/2019,18:10,San Diego,Santa Fe Depot,Flexible,,Los Angeles,Union Station,43
3/14/2019,7:40,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,65
3/14/2019,8:30,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,69
3/14/2019,11:00,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,64
3/14/2019,13:00,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,59
3/14/2019,13:20,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,58
3/14/2019,13:30,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,69
3/14/2019,19:50,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,67
3/6/2019,7:00,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,24
3/6/2019,8:40,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,25
3/6/2019,10:30,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,25
3/6/2019,11:30,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,22
3/6/2019,11:40,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,22
3/6/2019,11:50,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,26
3/6/2019,13:00,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,26
3/6/2019,15:40,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,23
3/6/2019,15:50,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,25
3/6/2019,19:40,San Diego,Santa Fe Depot,Economy,,Long Beach,Downtown Station,24
3/9/2019,7:40,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,21
3/9/2019,8:30,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,22
3/9/2019,10:20,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,21
3/9/2019,10:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,26
3/9/2019,11:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,26
3/9/2019,12:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,21
3/9/2019,13:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,20
3/9/2019,13:20,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/9/2019,17:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,22
3/9/2019,18:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,18
3/13/2019,8:10,New York,Port Authority Station,Flexible,,Washington,Union Station,52
3/13/2019,8:20,New York,Port Authority Station,Flexible,,Washington,Union Station,59
3/13/2019,11:10,New York,Port Authority Station,Flexible,,Washington,Union Station,58
3/13/2019,12:00,New York,Port Authority Station,Flexible,,Washington,Union Station,53
3/13/2019,12:30,New York,Port Authority Station,Flexible,,Washington,Union Station,54
3/13/2019,13:40,New York,Port Authority Station,Flexible,,Washington,Union Station,55
3/13/2019,14:00,New York,Port Authority Station,Flexible,,Washington,Union Station,58
3/13/2019,19:30,New York,Port Authority Station,Flexible,,Washington,Union Station,56
3/10/2019,7:00,Los Angeles,Union Station,Flexible,,San Francisco,Salesforce Transit Center,66
3/10/2019,7:40,Los Angeles,Union Station,Flexible,,San Francisco,Salesforce Transit Center,69
3/10/2019,8:40,Los Angeles,Union Station,Flexible,,San Francisco,Salesforce Transit Center,67
3/10/2019,8:50,Los Angeles,Union Station,Flexible,,San Francisco,Salesforce Transit Center,68
3/10/2019,10:40,Los Angeles,Union Station,Flexible,,San Francisco,Salesforce Transit Center,71
3/10/2019,11:10,Los Angeles,Union Station,Flexible,,San Francisco,Salesforce Transit Center,70
3/10/2019,13:10,Los Angeles,Union Station,Flexible,,San Francisco,Salesforce Transit Center,69
3/10/2019,14:10,Los Angeles,Union Station,Flexible,,San Francisco,Salesforce Transit Center,66
3/10/2019,16:20,Los Angeles,Union Station,Flexible,,San Francisco,Salesforce Transit Center,69
3/10/2019,17:50,Los Angeles,Union Station,Flexible,,San Francisco,Salesforce Transit Center,70
3/10/2019,9:00,Los Angeles,Union Station,Flexible,,Fresno,Fresno Station,55
3/10/2019,9:50,Los Angeles,Union Station,Flexible,,Fresno,Fresno Station,59
3/10/2019,13:00,Los Angeles,Union Station,Flexible,,Fresno,Fresno Station,55
3/10/2019,13:10,Los Angeles,Union Station,Flexible,,Fresno,Fresno Station,52
3/10/2019,13:30,Los Angeles,Union Station,Flexible,,Fresno,Fresno Station,60
3/10/2019,14:00,Los Angeles,Union Station,Flexible,,Fresno,Fresno Station,62
3/10/2019,15:40,Los Angeles,Union Station,Flexible,,Fresno,Fresno Station,60
3/10/2019,16:00,Los Angeles,Union Station,Flexible,,Fresno,Fresno Station,50
3/10/2019,19:20,Los Angeles,Union Station,Flexible,,Fresno,Fresno Station,54
3/4/2019,6:40,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,30
3/4/2019,8:10,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,29
3/4/2019,8:30,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,26
3/4/2019,8:50,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,25
3/4/2019,10:00,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,34
3/4/2019,12:30,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,25
3/4/2019,17:50,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,26
3/4/2019,18:30,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,29
3/4/2019,18:40,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,28
3/4/2019,19:10,Seattle,King Street Station,Economy,,Vancouver,Pacific Central Station,27
3/6/2019,7:40,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,61
3/6/2019,8:30,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,70
3/6/2019,11:00,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,65
3/6/2019,13:00,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,70
3/6/2019,13:20,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,69
3/6/2019,13:30,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,60
3/6/2019,19:50,Long Beach,Downtown Station,Economy,,Sacramento,Sacramento Valley Station,62
3/6/2019,7:30,Las Vegas,Union Plaza,Economy extra,,Sacramento,Sacramento Valley Station,78
3/6/2019,10:20,Las Vegas,Union Plaza,Economy extra,,Sacramento,Sacramento Valley Station,71
3/6/2019,10:40,Las Vegas,Union Plaza,Economy extra,,Sacramento,Sacramento Valley Station,81
3/6/2019,10:50,Las Vegas,Union Plaza,Economy extra,,Sacramento,Sacramento Valley Station,70
3/6/2019,11:00,Las Vegas,Union Plaza,Economy extra,,Sacramento,Sacramento Valley Station,78
3/6/2019,12:50,Las Vegas,Union Plaza,Economy extra,,Sacramento,Sacramento Valley Station,86
3/6/2019,13:00,Las Vegas,Union Plaza,Economy extra,,Sacramento,Sacramento Valley Station,81
3/6/2019,13:20,Las Vegas,Union Plaza,Economy extra,,Sacramento,Sacramento Valley Station,80
3/6/2019,13:30,Las Vegas,Union Plaza,Economy extra,,Sacramento,Sacramento Valley Station,76
3/6/2019,19:40,Las Vegas,Union Plaza,Economy extra,,Sacramento,Sacramento Valley Station,79
3/6/2019,7:30,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,68
3/6/2019,10:20,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,61
3/6/2019,10:40,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,71
3/6/2019,10:50,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,60
3/6/2019,11:00,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,68
3/6/2019,12:50,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,76
3/6/2019,13:00,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,71
3/6/2019,13:20,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,70
3/6/2019,13:30,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,66
3/6/2019,19:40,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,69
3/2/2019,12:30,Las Vegas,Union Plaza,Economy,,Anaheim,Anaheim Intermodal Center,35
3/2/2019,14:50,Las Vegas,Union Plaza,Economy,,Anaheim,Anaheim Intermodal Center,34
3/2/2019,16:20,Las Vegas,Union Plaza,Economy,,Anaheim,Anaheim Intermodal Center,41
3/2/2019,17:20,Las Vegas,Union Plaza,Economy,,Anaheim,Anaheim Intermodal Center,39
3/2/2019,7:20,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,25
3/2/2019,9:40,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,26
3/2/2019,10:00,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,20
3/2/2019,11:40,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,23
3/2/2019,12:30,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,26
3/2/2019,13:20,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,24
3/2/2019,14:10,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,25
3/2/2019,16:40,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,20
3/2/2019,17:30,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,26
3/2/2019,18:10,Sacramento,Sacramento Valley Station,Economy,,San Francisco,Salesforce Transit Center,23
3/1/2019,6:30,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,11
3/1/2019,6:40,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,13
3/1/2019,7:00,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,12
3/1/2019,7:40,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,10
3/1/2019,9:00,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,11
3/1/2019,10:40,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,10
3/1/2019,10:50,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,11
3/1/2019,11:00,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,12
3/1/2019,11:50,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,13
3/1/2019,12:50,Long Beach,Downtown Station,Economy,,Los Angeles,Union Station,12
3/9/2019,7:40,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,59
3/9/2019,10:00,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,54
3/9/2019,11:40,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,44
3/9/2019,14:00,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,54
3/9/2019,16:20,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,47
3/9/2019,17:10,San Francisco,Salesforce Transit Center,Economy,,San Diego,Santa Fe Depot,63
3/9/2019,7:40,San Francisco,Salesforce Transit Center,Flexible,,San Diego,Santa Fe Depot,79
3/9/2019,10:00,San Francisco,Salesforce Transit Center,Flexible,,San Diego,Santa Fe Depot,74
3/9/2019,11:40,San Francisco,Salesforce Transit Center,Flexible,,San Diego,Santa Fe Depot,64
3/9/2019,14:00,San Francisco,Salesforce Transit Center,Flexible,,San Diego,Santa Fe Depot,74
3/9/2019,16:20,San Francisco,Salesforce Transit Center,Flexible,,San Diego,Santa Fe Depot,67
3/9/2019,7:40,Sacramento,Sacramento Valley Station,Economy extra,,San Diego,Santa Fe Depot,86
3/9/2019,8:30,Sacramento,Sacramento Valley Station,Economy extra,,San Diego,Santa Fe Depot,75
3/9/2019,9:50,Sacramento,Sacramento Valley Station,Economy extra,,San Diego,Santa Fe Depot,79
3/9/2019,10:00,Sacramento,Sacramento Valley Station,Economy extra,,San Diego,Santa Fe Depot,83
3/9/2019,11:40,Sacramento,Sacramento Valley Station,Economy extra,,San Diego,Santa Fe Depot,73
3/9/2019,14:00,Sacramento,Sacramento Valley Station,Economy extra,,San Diego,Santa Fe Depot,83
3/5/2019,6:40,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,63
3/5/2019,8:00,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,65
3/5/2019,8:40,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,56
3/5/2019,10:10,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,65
3/5/2019,11:40,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,62
3/5/2019,11:50,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,67
3/5/2019,12:10,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,59
3/5/2019,13:30,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,55
3/5/2019,13:50,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,59
3/5/2019,14:00,Sacramento,Sacramento Valley Station,Economy,,Anaheim,Anaheim Intermodal Center,66
3/5/2019,6:40,Sacramento,Sacramento Valley Station,Economy extra,,Anaheim,Anaheim Intermodal Center,73
